work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2025,SE,FT,Technical Lead,130000,US,0,US,M
2025,SE,FT,Engineering Manager,225000,US,0,US,M
2025,SE,FT,Engineer,84000,US,0,US,M
2025,SE,FT,Engineer,74000,US,0,US,M
2025,SE,FT,Manager,305000,US,100,US,M
2025,SE,FT,Manager,140700,US,100,US,M
2025,SE,FT,Principal Scientist,235750,US,0,US,M
2025,SE,FT,Principal Scientist,137000,US,0,US,M
2025,MI,FT,Data Analyst,163762,US,0,US,M
2025,MI,FT,Data Analyst,148762,US,0,US,M
2025,EN,FT,Data Analyst,132400,US,0,US,M
2025,EN,FT,Data Analyst,88200,US,0,US,M
2025,EN,FT,Data Analyst,101200,US,0,US,M
2025,EN,FT,Data Analyst,82800,US,0,US,M
2025,EN,FT,Data Analyst,160000,US,100,US,M
2025,EN,FT,Data Analyst,130000,US,100,US,M
2025,MI,FT,Data Engineer,111700,US,0,US,M
2025,MI,FT,Data Engineer,81200,US,0,US,M
2025,EN,FT,Data Management Specialist,74000,US,0,US,M
2025,EN,FT,Data Management Specialist,46400,US,0,US,M
2025,SE,FT,Data Product Manager,185000,US,0,US,M
2025,SE,FT,Data Product Manager,145000,US,0,US,M
2025,MI,FT,Developer,70000,US,0,US,M
2025,SE,FT,Lead Engineer,200000,US,0,US,M
2025,SE,FT,Lead Engineer,170000,US,0,US,M
2025,EN,FT,Analyst,93912,CA,0,CA,M
2025,EN,FT,Analyst,74760,CA,0,CA,M
2025,EX,FT,Director,274230,US,0,US,M
2025,EX,FT,Director,174500,US,0,US,M
2025,SE,FT,Analytics Lead,241340,US,0,US,M
2025,SE,FT,Analytics Lead,153600,US,0,US,M
2025,SE,FT,Engineer,149600,US,0,US,M
2025,EX,FT,Head of Data,144400,US,0,US,M
2025,MI,FT,AI Scientist,225000,US,0,US,M
2025,MI,FT,AI Scientist,135000,US,0,US,M
2025,SE,FT,Consultant,162400,US,0,US,M
2025,SE,FT,Consultant,95600,US,0,US,M
2025,MI,FT,Data Engineer,39500,GB,0,GB,M
2025,SE,FT,Manager,291500,US,0,US,M
2025,SE,FT,Manager,169500,US,0,US,M
2025,MI,FT,Data Analyst,130425,US,0,US,M
2025,MI,FT,Data Analyst,72150,US,0,US,M
2025,SE,FT,AI Engineer,237100,US,0,US,M
2025,SE,FT,AI Engineer,111100,US,0,US,M
2025,EN,FT,Data Management Analyst,113000,US,0,US,M
2025,MI,FT,Data Management Associate,71000,US,100,US,M
2025,MI,FT,Data Management Associate,63000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,328600,US,0,US,M
2025,SE,FT,Machine Learning Engineer,223700,US,0,US,M
2025,SE,FT,Machine Learning Engineer,193000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,158642,US,100,US,M
2025,SE,FT,Engineer,241900,US,0,US,M
2025,SE,FT,Engineer,158000,US,0,US,M
2025,MI,FT,Engineer,172929,US,0,US,M
2025,MI,FT,Engineer,138343,US,0,US,M
2025,SE,FT,Architect,157208,US,0,US,M
2025,SE,FT,Architect,125766,US,0,US,M
2025,MI,FT,Engineer,205000,US,100,US,M
2025,MI,FT,Engineer,162400,US,100,US,M
2025,SE,FT,Engineer,144400,US,0,US,M
2025,EN,FT,Software Engineer,205000,US,100,US,M
2025,EN,FT,Software Engineer,155605,US,100,US,M
2025,SE,FT,Systems Engineer,197342,US,0,US,M
2025,SE,FT,Systems Engineer,129611,US,0,US,M
2025,MI,FT,Engineer,206860,US,0,US,M
2025,MI,FT,Engineer,146520,US,0,US,M
2025,MI,FT,Manager,143293,US,0,US,M
2025,MI,FT,Manager,113254,US,0,US,M
2025,SE,FT,Analytics Lead,183500,US,0,US,M
2025,SE,FT,Analytics Lead,133500,US,0,US,M
2025,SE,FT,Consultant,149400,US,0,US,M
2025,SE,FT,Consultant,84000,US,0,US,M
2025,EN,FT,Analyst,64000,US,0,US,M
2025,SE,FT,Manager,154000,US,0,US,M
2025,EN,FT,Engineer,110000,US,0,US,M
2025,MI,FT,Data Specialist,164000,US,0,US,M
2025,MI,FT,Data Specialist,82000,US,0,US,M
2025,SE,FT,Data Governance,186400,US,0,US,M
2025,SE,FT,Data Governance,111800,US,0,US,M
2025,MI,FT,Data Management,66200,US,100,US,M
2025,MI,FT,Data Management,48900,US,100,US,M
2025,MI,FT,Associate,219650,US,0,US,M
2025,MI,FT,Associate,146955,US,0,US,M
2025,MI,FT,Data Product Manager,196800,US,100,US,M
2025,MI,FT,Data Product Manager,123200,US,100,US,M
2025,MI,FT,Associate,195000,US,0,US,M
2025,MI,FT,Data Scientist,172517,US,0,US,M
2025,MI,FT,Data Scientist,141150,US,0,US,M
2025,MI,FT,Engineer,190000,US,0,US,M
2025,MI,FT,Associate,235300,US,100,US,M
2025,MI,FT,Associate,84400,US,100,US,M
2025,EN,FT,Data Analyst,116000,US,0,US,M
2025,EN,FT,Data Analyst,83400,US,0,US,M
2025,MI,FT,Research Scientist,97800,US,100,US,M
2025,MI,FT,Research Scientist,71100,US,100,US,M
2025,SE,FT,Engineer,359527,US,0,US,M
2025,SE,FT,Engineer,216521,US,0,US,M
2025,EX,FT,Director of Data,314000,US,0,US,M
2025,EX,FT,Director of Data,241000,US,0,US,M
2025,EN,FT,Data Analyst,140920,CA,0,CA,M
2025,EN,FT,Data Analyst,75880,CA,0,CA,M
2025,EN,FT,Data Analyst,116900,US,0,US,M
2025,EN,FT,Data Analyst,62900,US,0,US,M
2025,SE,FT,Solutions Architect,235750,US,0,US,M
2025,MI,FT,Associate,275000,US,0,US,M
2025,MI,FT,Associate,194500,US,0,US,M
2025,SE,FT,Data Governance Specialist,159850,US,0,US,M
2025,SE,FT,Data Governance Specialist,110500,US,0,US,M
2025,SE,FT,Manager,196123,US,0,US,M
2025,MI,FT,Data Operations,100000,US,0,US,M
2025,MI,FT,Data Operations,63000,US,0,US,M
2025,MI,FT,Data Specialist,92000,US,0,US,M
2025,MI,FT,Data Specialist,74000,US,0,US,M
2025,SE,FT,AI Architect,204100,US,0,US,M
2025,SE,FT,AI Architect,110000,US,0,US,M
2025,SE,FT,Software Engineer,216000,US,0,US,M
2025,SE,FT,Software Engineer,108000,US,0,US,M
2025,SE,FT,Analyst,124800,US,100,US,M
2025,SE,FT,Analyst,76128,US,100,US,M
2025,EN,FT,Software Developer,129300,CA,0,CA,M
2025,EN,FT,Software Developer,69700,CA,0,CA,M
2025,MI,FT,Software Developer,143400,CA,0,CA,M
2025,MI,FT,Software Developer,77200,CA,0,CA,M
2025,SE,FT,Manager,163300,US,0,US,M
2025,SE,FT,Manager,138300,US,0,US,M
2025,MI,FT,Engineer,157550,US,0,US,M
2025,MI,FT,Analyst,101657,US,0,US,M
2025,MI,FT,Analyst,91657,US,0,US,M
2025,SE,FT,Manager,148000,US,0,US,M
2025,SE,FT,Analyst,136800,CA,0,CA,M
2025,SE,FT,Analyst,91200,CA,0,CA,M
2025,EN,FT,Data Analyst,80000,US,100,US,M
2025,SE,FT,Data Analyst,171129,US,0,US,M
2025,SE,FT,Data Analyst,110405,US,0,US,M
2025,SE,FT,Data Engineer,209000,CA,100,CA,M
2025,SE,FT,Data Engineer,142000,CA,100,CA,M
2025,SE,FT,Data Engineer,157000,US,100,US,M
2025,SE,FT,Engineering Manager,253000,US,0,US,M
2025,SE,FT,Engineering Manager,184000,US,0,US,M
2025,SE,FT,AI Architect,351800,US,0,US,M
2025,SE,FT,AI Architect,230700,US,0,US,M
2025,MI,FT,Data Scientist,170000,US,100,US,M
2025,MI,FT,Data Scientist,136000,US,100,US,M
2025,MI,FT,Data Scientist,43344,GB,0,GB,M
2025,MI,FT,Data Scientist,38748,GB,0,GB,M
2025,MI,FT,Data Scientist,224000,US,0,US,M
2025,MI,FT,Data Scientist,65090,US,0,US,M
2025,MI,FT,Data Scientist,41926,US,0,US,M
2025,SE,FT,Bioinformatician,145300,US,100,US,M
2025,SE,FT,Bioinformatician,116200,US,100,US,M
2025,SE,FT,Manager,374900,US,0,US,M
2025,SE,FT,Manager,305520,US,0,US,M
2025,EX,FT,Data Governance,270400,US,100,US,M
2025,EX,FT,Data Governance,195300,US,100,US,M
2025,SE,FT,Manager,132292,US,0,US,M
2025,SE,FT,Manager,93167,US,0,US,M
2025,SE,FT,Software Engineer,261500,US,100,US,L
2025,SE,FT,Software Engineer,151300,US,100,US,L
2025,MI,FT,Engineering Manager,260000,US,0,US,M
2025,MI,FT,Engineering Manager,210000,US,0,US,M
2025,SE,FT,Engineer,309000,US,0,US,M
2025,SE,FT,Software Engineer,200000,US,0,US,M
2025,SE,FT,Software Engineer,150000,US,0,US,M
2025,SE,FT,Software Development Engineer,170600,US,0,US,M
2025,SE,FT,Software Development Engineer,93200,US,0,US,M
2025,SE,FT,Manager,223100,US,0,US,L
2025,SE,FT,Manager,129100,US,0,US,L
2025,SE,FT,Software Engineer,163350,CA,100,CA,M
2025,SE,FT,Software Engineer,126225,CA,100,CA,M
2025,SE,FT,Software Engineer,126140,US,100,US,M
2025,SE,FT,Product Manager,260000,US,100,US,M
2025,SE,FT,Product Manager,187900,US,100,US,M
2025,SE,FT,Software Engineer,139000,CA,100,CA,M
2025,SE,FT,Software Engineer,94000,CA,100,CA,M
2025,EN,FT,Business Analyst,105000,US,100,US,M
2025,EN,FT,Business Analyst,75000,US,100,US,M
2025,SE,FT,Manager,190766,US,0,US,M
2025,SE,FT,Manager,153430,US,0,US,M
2025,MI,FT,Backend Engineer,120000,PL,100,PL,M
2025,MI,FT,Backend Engineer,90000,PL,100,PL,M
2025,EN,FT,Fraud Data Analyst,75000,CA,100,CA,S
2025,EN,FT,Admin & Data Analyst,52000,US,0,US,S
2025,SE,FT,DevOps Engineer,115000,PL,100,US,L
2025,SE,FT,Data Engineer 4,120000,ES,50,ES,S
2025,MI,FT,Data Scientist,82224,FR,0,FR,M
2025,SE,FT,Data Scientist,154000,US,0,US,M
2025,EX,FT,Director,223912,US,0,US,M
2025,SE,FT,Data Architect,128600,US,100,US,M
2025,SE,FT,Data Architect,77100,US,100,US,M
2025,MI,FT,Power BI Developer,100000,US,100,US,M
2025,MI,FT,Power BI Developer,95000,US,100,US,M
2025,EN,FT,Analyst,89400,US,0,US,M
2025,EN,FT,Analyst,71500,US,0,US,M
2025,MI,FT,Data Engineer,80000,GB,0,GB,M
2025,MI,FT,Data Engineer,75000,GB,0,GB,M
2025,MI,FT,Data Engineer,95000,US,100,US,M
2025,MI,FT,Data Engineer,122177,US,0,US,M
2025,SE,FT,Solutions Architect,145000,US,0,US,M
2025,SE,FT,Solutions Architect,108750,US,0,US,M
2025,SE,FT,Analytics Engineer,196000,US,0,US,M
2025,SE,FT,Analytics Engineer,150000,CA,0,CA,M
2025,SE,FT,Analytics Engineer,130000,CA,0,CA,M
2025,SE,FT,Machine Learning Scientist,215000,US,100,US,M
2025,SE,FT,Machine Learning Scientist,152000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,226000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,169000,US,100,US,M
2025,SE,FT,Manager,225000,US,100,US,M
2025,SE,FT,Manager,200000,US,100,US,M
2025,MI,FT,Machine Learning Scientist,244400,US,0,US,M
2025,MI,FT,Machine Learning Scientist,148100,US,0,US,M
2025,EN,FT,Data Analyst,62220,FR,0,FR,M
2025,MI,FT,Data Analyst,140000,US,100,US,M
2025,SE,FT,Data Analyst,137640,US,0,US,M
2025,SE,FT,Data Analyst,93566,US,0,US,M
2025,EN,FT,Data Analyst,125000,US,0,US,M
2025,SE,FT,Data Analyst,95000,US,0,US,M
2025,EN,FT,Data Analyst,142000,US,100,US,M
2025,MI,FT,Data Analysis,136935,US,0,US,M
2025,MI,FT,Data Analysis,85660,US,0,US,M
2025,MI,FT,Data Analyst,116858,US,100,US,M
2025,MI,FT,Data Analyst,77905,US,100,US,M
2025,MI,FT,Developer,128000,US,0,US,M
2025,MI,FT,Developer,86000,US,0,US,M
2025,MI,FT,Engineer,211750,US,0,US,M
2025,MI,FT,Engineer,154000,US,0,US,M
2025,SE,FT,Product Manager,218750,US,0,US,M
2025,SE,FT,Product Manager,91000,US,0,US,M
2025,SE,FT,Research Scientist,181250,US,0,US,M
2025,SE,FT,Research Scientist,67000,US,0,US,M
2025,EN,FT,Product Manager,440000,US,100,US,M
2025,EN,FT,Product Manager,360000,US,100,US,M
2025,MI,FT,Product Designer,170000,US,100,US,M
2025,MI,FT,Product Designer,120000,US,100,US,M
2025,EX,FT,Developer,460000,US,0,US,M
2025,EX,FT,Developer,385000,US,0,US,M
2025,EX,FT,Bioinformatics Scientist,264000,US,0,US,M
2025,EX,FT,Bioinformatics Scientist,163200,US,0,US,M
2025,SE,FT,Analyst,80000,GB,0,GB,M
2025,SE,FT,Analyst,60000,GB,0,GB,M
2025,SE,FT,Solutions Architect,210600,US,100,US,M
2025,EX,CT,Director,202000,US,0,US,M
2025,EX,CT,Director,168000,US,0,US,M
2025,SE,FT,Engineer,198800,US,0,US,M
2025,SE,FT,Engineer,118700,US,0,US,M
2025,SE,FT,Software Engineer,130000,US,100,US,M
2025,MI,FT,Application Developer,99640,US,0,US,M
2025,MI,FT,Application Developer,94640,US,0,US,M
2025,MI,FT,Solutions Engineer,126900,US,0,US,M
2025,MI,FT,Solutions Engineer,107865,US,0,US,M
2025,MI,FT,Software Engineer,145000,US,100,US,M
2025,MI,FT,Software Engineer,93000,US,100,US,M
2025,MI,FT,Manager,108570,US,100,US,M
2025,MI,FT,Manager,83900,US,100,US,M
2025,MI,FT,Technical Recruiter,70000,GB,100,GB,M
2025,MI,FT,Technical Recruiter,50000,GB,100,GB,M
2025,SE,CT,Analyst,120000,US,0,US,M
2025,SE,CT,Analyst,100000,US,0,US,M
2025,EN,FT,Analyst,133500,US,0,US,M
2025,MI,FT,Analyst,116858,US,100,US,M
2025,MI,FT,Analyst,77905,US,100,US,M
2025,SE,FT,Software Engineer,211750,US,0,US,M
2025,SE,FT,Software Engineer,154000,US,0,US,M
2025,MI,FT,Associate,204000,US,0,US,M
2025,MI,FT,Associate,182000,US,0,US,M
2025,SE,FT,Architect,142600,US,0,US,M
2025,EX,FT,Director,300000,US,100,US,M
2025,MI,FT,Engineer,95000,US,0,US,M
2025,EN,FT,Analyst,52000,US,0,US,M
2025,EN,FT,Analyst,48000,US,0,US,M
2025,EN,FT,Analyst,145800,US,0,US,M
2025,EN,FT,Analyst,58250,US,0,US,M
2025,SE,FT,Consultant,126000,CA,0,CA,M
2025,SE,FT,Consultant,84000,CA,0,CA,M
2025,SE,FT,Software Engineer,188000,US,0,US,M
2025,EN,FT,Data Analyst,101500,US,0,US,M
2025,EN,FT,Data Analyst,78500,US,0,US,M
2025,SE,FT,Data Analyst,99600,US,0,US,M
2025,SE,FT,Data Analyst,76600,US,0,US,M
2025,SE,CT,Data Engineer,50000,BR,100,BR,M
2025,SE,FT,Data Engineer,174980,CA,0,CA,M
2025,SE,FT,Data Engineer,94220,CA,0,CA,M
2025,SE,FT,Data Engineer,85000,US,0,US,M
2025,EX,FT,Director,125364,GB,0,GB,M
2025,EX,FT,Director,100291,GB,0,GB,M
2025,EN,FT,Associate,43000,GB,0,GB,M
2025,EN,FT,Associate,40000,GB,0,GB,M
2025,SE,FT,AI Governance Lead,260000,US,0,US,M
2025,SE,FT,AI Governance Lead,163000,US,0,US,M
2025,MI,FT,Postdoctoral Researcher,50400,FI,0,FI,M
2025,MI,FT,Postdoctoral Researcher,43200,FI,0,FI,M
2025,SE,FT,Machine Learning Engineer,192000,US,0,US,M
2025,SE,FT,Data Architect,214300,US,0,US,M
2025,SE,FT,Data Architect,149000,US,0,US,M
2025,MI,FT,Consultant,216000,US,0,US,M
2025,MI,FT,Consultant,147000,US,0,US,M
2025,MI,FT,Research Assistant,45413,GB,0,GB,M
2025,MI,FT,Research Assistant,32546,GB,0,GB,M
2025,SE,FT,Systems Engineer,191000,US,0,US,M
2025,SE,FT,Systems Engineer,132000,US,0,US,M
2025,EX,FT,Director,168600,US,0,US,M
2025,EX,FT,Director,99200,US,0,US,M
2025,MI,FT,Manager,137000,US,100,US,M
2025,MI,FT,Manager,79000,US,100,US,M
2025,MI,FT,Research Associate,68000,US,0,US,M
2025,MI,FT,Research Associate,62000,US,0,US,M
2025,SE,FT,Software Engineer,165143,US,0,US,M
2025,SE,FT,Software Engineer,115143,US,0,US,M
2025,SE,FT,Developer,40000,ZA,100,ZA,M
2025,SE,FT,Developer,35000,ZA,100,ZA,M
2025,SE,FT,Developer,40000,AR,100,AR,M
2025,SE,FT,Developer,35000,AR,100,AR,M
2025,SE,FT,Developer,40000,CO,100,CO,M
2025,SE,FT,Developer,35000,CO,100,CO,M
2025,SE,FT,Developer,40000,BR,100,BR,M
2025,SE,FT,Developer,35000,BR,100,BR,M
2025,SE,FT,Developer,40000,PL,100,PL,M
2025,SE,FT,Developer,35000,PL,100,PL,M
2025,SE,FT,Developer,40000,MX,100,MX,M
2025,SE,FT,Developer,35000,MX,100,MX,M
2025,SE,FT,Developer,40000,UA,100,UA,M
2025,SE,FT,Developer,35000,UA,100,UA,M
2025,SE,FT,Developer,40000,PT,100,PT,M
2025,SE,FT,Developer,35000,PT,100,PT,M
2025,SE,FT,Developer,211300,US,0,US,M
2025,SE,FT,Developer,101500,US,0,US,M
2025,SE,FT,Analyst,168600,US,0,US,M
2025,SE,FT,Analyst,112400,US,0,US,M
2025,EN,FT,Consultant,87000,US,100,US,M
2025,EN,FT,Consultant,65000,US,100,US,M
2025,MI,CT,Engineer,96000,US,0,US,M
2025,MI,CT,Engineer,80000,US,0,US,M
2025,MI,FT,Manager,297200,US,0,US,M
2025,MI,FT,Manager,142600,US,0,US,M
2025,EN,FT,Data Governance,72780,NL,0,NL,M
2025,EN,FT,Data Governance,45240,NL,0,NL,M
2025,EN,FT,Analyst,112000,CA,0,CA,M
2025,EN,FT,Analyst,89600,CA,0,CA,M
2025,EN,FT,Analyst,107281,US,0,US,M
2025,EN,FT,Analyst,80461,US,0,US,M
2025,EN,FT,Data Management Analyst,82250,US,0,US,M
2025,EN,FT,Data Management Analyst,62000,US,0,US,M
2025,SE,FT,Software Engineer,183580,US,100,US,M
2025,SE,FT,Software Engineer,111260,US,100,US,M
2025,SE,FT,Data Scientist,255800,US,0,US,M
2025,SE,FT,Data Scientist,142100,US,0,US,M
2025,SE,FT,Data Scientist,97500,US,0,US,M
2025,SE,FT,Data Scientist,204000,US,100,US,M
2025,SE,FT,Data Scientist,136000,US,100,US,M
2025,SE,FT,Data Scientist,270400,US,0,US,M
2025,SE,FT,Data Scientist,160900,US,0,US,M
2025,EN,FT,Data Analyst,86100,US,0,US,M
2025,MI,FT,Full Stack Developer,160000,US,0,US,M
2025,MI,FT,Full Stack Developer,80000,US,0,US,M
2025,SE,FT,Solutions Engineer,251600,US,0,US,M
2025,SE,FT,Solutions Engineer,96800,US,0,US,M
2025,MI,FT,Product Manager,251600,US,0,US,M
2025,MI,FT,Product Manager,115400,US,0,US,M
2025,SE,FT,Engineer,219119,US,100,US,M
2025,SE,FT,Engineer,146079,US,100,US,M
2025,MI,FT,Sales Engineer,137633,US,0,US,M
2025,MI,FT,Sales Engineer,95745,US,0,US,M
2025,MI,FT,Manager,65000,US,100,US,M
2025,MI,FT,Developer,155400,US,0,US,M
2025,MI,FT,Developer,93200,US,0,US,M
2025,SE,FT,Developer,130932,US,0,US,M
2025,SE,FT,Developer,87287,US,0,US,M
2025,MI,FT,Software Engineer,174200,US,100,US,M
2025,MI,FT,Software Engineer,83800,US,100,US,M
2025,SE,FT,Data Analyst,131600,US,0,US,M
2025,SE,FT,Data Analyst,85600,US,0,US,M
2025,SE,FT,Machine Learning Engineer,201400,US,0,US,M
2025,SE,FT,Machine Learning Engineer,112700,US,0,US,M
2025,MI,FT,Engineer,129500,US,0,US,M
2025,MI,FT,Engineer,76700,US,0,US,M
2025,EX,FT,Artificial Intelligence Engineer,142500,US,0,US,M
2025,EX,FT,Artificial Intelligence Engineer,90000,US,0,US,M
2025,EX,FT,Artificial Intelligence Engineer,187500,US,0,US,M
2025,EX,FT,Artificial Intelligence Engineer,120000,US,0,US,M
2025,SE,FT,Business Intelligence Engineer,115115,CA,0,CA,M
2025,SE,FT,Business Intelligence Engineer,49335,CA,0,CA,M
2025,SE,FT,Data Scientist,87492,NL,0,NL,M
2025,SE,FT,Data Scientist,52824,NL,0,NL,M
2025,SE,FT,Data Scientist,217900,US,0,US,M
2025,SE,FT,Data Scientist,129400,US,0,US,M
2025,SE,FT,Data Specialist,151360,US,0,US,M
2025,SE,FT,Data Specialist,100906,US,0,US,M
2025,MI,FT,Data Specialist,122447,US,0,US,M
2025,MI,FT,Data Specialist,81631,US,0,US,M
2025,MI,FT,Data Specialist,67061,US,0,US,M
2025,MI,FT,Data Specialist,52721,US,0,US,M
2025,MI,FT,Researcher,35520,FI,0,FI,M
2025,MI,FT,Analyst,60000,CA,0,CA,M
2025,MI,FT,Software Engineer,294000,US,0,US,M
2025,MI,FT,Research Assistant,60000,US,0,US,M
2025,MI,FT,Research Assistant,55000,US,0,US,M
2025,MI,FT,System Engineer,90000,US,0,US,M
2025,MI,FT,Software Engineer,213100,US,0,US,M
2025,MI,FT,Software Engineer,124300,US,0,US,M
2025,SE,FT,Data Manager,190000,US,0,US,M
2025,SE,FT,Data Manager,109000,US,0,US,M
2025,SE,FT,Product Manager,229600,US,0,US,M
2025,SE,FT,Product Manager,146575,US,0,US,M
2025,SE,FT,Data Modeler,179000,US,0,US,M
2025,SE,FT,Data Modeler,85000,US,0,US,M
2025,MI,FT,Analyst,280000,US,100,US,M
2025,SE,FT,Analyst,155880,US,0,US,M
2025,SE,FT,Analyst,103920,US,0,US,M
2025,MI,FT,Data Scientist,179000,US,0,US,M
2025,SE,FT,Engineer,262600,US,0,US,M
2025,SE,FT,Engineer,120400,US,0,US,M
2025,SE,FT,Statistical Programmer,174000,US,0,US,M
2025,SE,FT,Statistical Programmer,109000,US,0,US,M
2025,SE,FT,Solutions Architect,233200,US,100,US,M
2025,SE,FT,Solutions Architect,125600,US,100,US,M
2025,EX,FT,Solutions Engineer,431900,US,0,US,M
2025,EX,FT,Solutions Engineer,207900,US,0,US,M
2025,SE,FT,Data Analyst,125327,US,100,US,M
2025,SE,FT,Data Analyst,73722,US,100,US,M
2025,SE,FT,Associate,132099,US,0,US,M
2025,SE,FT,Associate,80061,US,0,US,M
2025,MI,FT,Engineer,265080,US,0,US,M
2025,MI,FT,Engineer,176720,US,0,US,M
2025,SE,FT,Software Engineer,248594,US,0,US,M
2025,SE,FT,Software Engineer,177567,US,0,US,M
2025,EN,FT,Analyst,129924,US,100,US,M
2025,EN,FT,Analyst,88236,US,100,US,M
2025,MI,FT,Business Intelligence Analyst,94753,US,0,US,M
2025,MI,FT,Business Intelligence Analyst,67681,US,0,US,M
2025,MI,FT,Product Manager,200900,US,0,US,M
2025,MI,FT,Product Manager,160700,US,0,US,M
2025,EX,FT,Executive,459791,US,100,US,M
2025,EX,FT,Executive,293756,US,100,US,M
2025,MI,FT,Analytics Specialist,171800,US,0,US,M
2025,MI,FT,Analytics Specialist,96600,US,0,US,M
2025,MI,FT,AI Engineer,231250,US,0,US,M
2025,MI,FT,AI Engineer,111000,US,0,US,M
2025,SE,FT,AI Engineer,135000,US,0,US,M
2025,SE,FT,AI Engineer,100000,US,0,US,M
2025,EN,FT,Data Analysis,46000,US,0,US,M
2025,EN,FT,Data Analysis,42000,US,0,US,M
2025,EX,FT,Data Engineer,170373,US,0,US,M
2025,SE,FT,Data Engineer,193700,US,0,US,M
2025,SE,FT,Data Engineer,148512,US,0,US,M
2025,MI,FT,Engineer,127200,US,0,US,M
2025,MI,FT,Engineer,74800,US,0,US,M
2025,MI,FT,Research Engineer,60000,US,0,US,M
2025,MI,FT,Research Engineer,55000,US,0,US,M
2025,SE,FT,Solutions Engineer,213750,US,100,US,M
2025,SE,FT,Solutions Engineer,171000,US,100,US,M
2025,SE,FT,Director,395760,US,0,US,M
2025,SE,FT,Director,263840,US,0,US,M
2025,SE,FT,Software Engineer,217100,US,0,US,M
2025,SE,FT,Software Engineer,116900,US,0,US,M
2025,MI,FT,Developer,153000,US,0,US,M
2025,MI,FT,Developer,92000,US,0,US,M
2025,MI,FT,Software Engineer,185150,US,0,US,M
2025,SE,FT,Engineer,198200,US,0,US,M
2025,SE,FT,Engineer,94400,US,0,US,M
2025,SE,FT,Data Scientist,136800,CA,0,CA,M
2025,SE,FT,Data Scientist,91200,CA,0,CA,M
2025,SE,FT,Manager,270250,US,0,US,M
2025,SE,FT,Manager,136000,US,0,US,M
2025,EN,FT,Data Analyst,149500,US,0,US,M
2025,EN,FT,Data Analyst,92000,US,0,US,M
2025,EN,FT,Data Analyst,206500,US,0,US,M
2025,EN,FT,Data Analyst,89400,US,0,US,M
2025,MI,FT,Associate,73407,US,0,US,M
2025,MI,FT,Associate,44022,US,0,US,M
2025,MI,FT,Developer,145000,US,0,US,M
2025,EN,FT,Data Governance Analyst,139200,US,100,US,M
2025,EN,FT,Data Governance Analyst,78000,US,100,US,M
2025,MI,FT,Engineer,158100,US,0,US,M
2025,MI,FT,Engineer,75200,US,0,US,M
2025,SE,FT,Analyst,115200,CA,0,CA,M
2025,SE,FT,Analyst,76800,CA,0,CA,M
2025,MI,FT,Machine Learning Engineer,190000,US,0,US,M
2025,SE,FT,Solutions Architect,194740,US,0,US,M
2025,SE,FT,Solutions Architect,104860,US,0,US,M
2025,SE,FT,Data Engineer,140000,CA,0,CA,M
2025,SE,FT,Data Engineer,120000,CA,0,CA,M
2025,MI,FT,Data Engineer,194700,US,100,US,M
2025,MI,FT,Data Engineer,97300,US,100,US,M
2025,EX,FT,Actuary,197520,US,0,US,M
2025,EX,FT,Actuary,131680,US,0,US,M
2025,MI,FT,Associate,242200,US,100,US,M
2025,MI,FT,Associate,153800,US,100,US,M
2025,MI,FT,Research Scientist,269000,CA,100,CA,M
2025,MI,FT,Research Scientist,155000,CA,100,CA,M
2025,SE,FT,Data Architect,144900,US,100,US,M
2025,SE,FT,Data Architect,251456,US,100,US,M
2025,SE,FT,Data Architect,171447,US,100,US,M
2025,SE,FT,Data Architect,266000,US,0,US,M
2025,SE,FT,Data Architect,142900,US,0,US,M
2025,SE,FT,Data Specialist,124200,US,0,US,M
2025,SE,FT,Data Specialist,73950,US,0,US,M
2025,MI,FT,Data Analytics Specialist,60000,US,100,US,M
2025,MI,FT,Data Analytics Specialist,50000,US,100,US,M
2025,MI,FT,Data Analyst,104750,CA,0,CA,M
2025,MI,FT,Data Analyst,83800,CA,0,CA,M
2025,SE,FT,Data Analyst,115000,US,100,US,M
2025,SE,FT,Data Analyst,202000,US,0,US,M
2025,SE,FT,Data Analyst,113949,US,0,US,M
2025,EN,FT,Data Analyst,62000,US,0,US,M
2025,SE,FT,Data Engineer,286000,US,0,US,M
2025,SE,FT,Data Engineer,188885,US,0,US,M
2025,SE,FT,Data Engineer,170227,US,0,US,M
2025,MI,FT,Data Engineer,225500,US,0,US,M
2025,MI,FT,Data Engineer,169150,US,0,US,M
2025,SE,FT,Data Governance,269000,US,0,US,M
2025,SE,FT,Data Governance,170000,US,0,US,M
2025,SE,FT,Manager,218500,US,0,US,M
2025,SE,FT,Manager,151300,US,0,US,M
2025,SE,FT,Manager,231400,US,0,US,L
2025,SE,FT,Manager,133900,US,0,US,L
2025,SE,FT,Analytics Engineer,190900,US,0,US,M
2025,SE,FT,Analytics Engineer,127200,US,0,US,M
2025,MI,FT,Analytics Engineer,233200,US,0,US,M
2025,MI,FT,Analytics Engineer,155400,US,0,US,M
2025,MI,FT,Power BI,540000,MX,100,MX,M
2025,SE,FT,Machine Learning Engineer,229500,US,100,US,M
